OTU	fungi.Grass.BOGR.1	fungi.mock2	fungi.Ecotone.LATR.8	fungi.SPEGAR.PLJA.4B	fungi.SPEGAR.BOER.4A	fungi.Ecotone.PLJA.8	fungi.Ecotone.PLJA.1	fungi.SPEGAR.PLJA.3A	fungi.Grass.BOER.4	fungi.SPEGAR.ARPU.2A	fungi.SPEGAR.PLJA.2B	fungi.Grass.BOER.7	fungi.SPEGAR.BOER.1A	fungi.SPEGAR.BOGR.3B	fungi.Ecotone.LATR.5	fungi.SPEGAR.BOER.2B	fungi.Grass.PLJA.6	fungi.Shrub.LATR.8	fungi.SPEGAR.PLJA.1A	fungi.SPEGAR.BOER.4B	fungi.Grass.BOGR.7	fungi.Ecotone.BOER.4	fungi.Ecotone.BOER.7	fungi.Ecotone.PLJA.5	fungi.Ecotone.LATR.4	fungi.SPEGAR.ARPU.1A	fungi.SPEGAR.BOGR.2B	fungi.SPEGAR.BOGR.1B	fungi.SPEGAR.ARPU.1B	fungi.Grass.PLJA.5	fungi.Grass.PLJA.1	fungi.Grass.BOGR.4	fungi.SPEGAR.ARPU.4A	fungi.Ecotone.PLJA.3	fungi.Shrub.LATR.3	fungi.Grass.BOGR.5	fungi.SPEGAR.PLJA.4A	fungi.SPEGAR.BOER.2A	fungi.Ecotone.BOER.3	fungi.Ecotone.BOER.8	fungi.Ecotone.LATR.6	fungi.Grass.BOER.6	fungi.Grass.PLJA.2	fungi.Shrub.LATR.7	fungi.Shrub.LATR.5	fungi.SPEGAR.ARPU.3B	fungi.SPEGAR.BOER.1B	fungi.Grass.BOER.5	fungi.Ecotone.LATR.2	fungi.SPEGAR.BOGR.4B	fungi.Ecotone.LATR.3	fungi.SPEGAR.ARPU.2B	fungi.Shrub.LATR.6	fungi.Ecotone.BOER.2	fungi.Ecotone.LATR.7	fungi.Ecotone.PLJA.7	fungi.SPEGAR.ARPU.4B	fungi.SPEGAR.BOGR.3A	fungi.SPEGAR.PLJA.3B	fungi.Grass.BOGR.3	fungi.Shrub.LATR.2	fungi.SPEGAR.PLJA.2A	fungi.Shrub.LATR.4	fungi.Ecotone.BOER.1	fungi.Ecotone.BOER.5	fungi.Grass.PLJA.7	fungi.SPEGAR.BOER.3B	fungi.Grass.BOER.2	fungi.SPEGAR.BOGR.2A	fungi.Grass.BOGR.8	fungi.Grass.BOGR.6	fungi.Ecotone.BOER.6	fungi.Grass.PLJA.8	fungi.SPEGAR.PLJA.1B	fungi.Grass.BOGR.2	fungi.mock1	fungi.Grass.BOER.8	fungi.Grass.PLJA.3	fungi.SPEGAR.BOGR.4A	fungi.Shrub.LATR.1	fungi.SPEGAR.BOGR.1A	fungi.Grass.BOER.3	fungi.Ecotone.LATR.1	fungi.Ecotone.PLJA.6	fungi.Ecotone.PLJA.2	fungi.Grass.BOER.1	fungi.SPEGAR.BOER.3A	fungi.Ecotone.PLJA.4	fungi.Grass.PLJA.4	fungi.SPEGAR.ARPU.3A	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU30	5.963775147	0	5.371207433	5.947777682	0	5.286834998	3.024323883	2.338785316	0	4.371581648	8.217954328	8.172582784	2.773926548	10.44387435	7.864729558	7.558266001	5.89599889	9.772150009	9.844176853	6.519786889	5.144810207	5.03085986	7.464706215	0	9.694861052	6.066464401	7.544619538	5.463257074	6.774196659	5.890256261	0	8.988427513	8.126256391	8.59436304	12.82415296	0	0	5.951229085	9.259387409	9.801506527	0	7.779845008	7.96723613	12.56807534	5.512548926	5.610760408	0	6.670111473	0	6.649665633	7.867569198	3.518220519	7.874702659	2.978570673	11.27744502	8.087655263	7.825417378	0	5.814731263	5.332707903	8.153037811	0	6.94885631	0	6.275955584	4.4846201	5.006589682	5.700899708	6.663061204	3.136886856	7.793313007	7.153568281	2.755846235	5.274058731	0	0	6.014582487	2.629634975	6.730087752	9.127582633	5.840119536	4.740081299	9.857445318	6.813267186	7.662530047	0	6.183784605	6.190106347	5.523228752	6.374268123	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Phaeosphaeriaceae(1.0000),g:Chaetosphaeronema(1.0000)"	-	-	-	-	-	-	-	Unassigned	-
OTU22	3.047425232	0	14.93561033	0	0	8.759415855	7.835855937	5.811065675	2.516787072	2.320253439	13.59602466	5.210858684	5.836007888	9.799417465	7.344431939	10.97009306	4.22318945	4.749681295	9.140344168	0	8.218422495	6.983894005	5.262625149	0	7.077132953	4.134085577	9.597836025	6.500666016	2.194643147	2.483816605	0	4.489105944	7.007663582	7.318215245	5.466616045	5.915121764	2.523117278	10.26752573	14.91202682	6.821640576	8.98341102	0	0	0	0	0	5.969878877	0	0	9.433936917	8.252379459	0	2.198435809	13.45551418	6.730997674	9.361742523	7.524716275	14.54926842	9.176141888	0	10.73461247	16.95668284	0	6.76740458	9.841493996	7.074263295	5.887817355	2.3582801	5.782483633	0	0	2.7839874	7.252942457	9.216103369	0	2.646233197	0	0	7.309793583	8.454770339	5.51623277	0	11.03729165	5.263537084	6.831606458	0	5.66038493	7.351615103	5.296420331	0	"d:Fungi(1.0000),p:Ascomycota(0.0100),c:Pezizomycetes(0.0100),o:Pezizales(0.0100),f:Pezizaceae(0.0100),g:Kalaharituber(0.0100),s:Kalaharituber_pfeilii_SH186925.07FU(0.0100)"	Kalaharituber	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (not ECM)'
OTU8	2.565004248	0	2.799774199	9.653827314	9.359288018	2.075283473	0	10.22545804	9.492683447	2.320253439	12.54563224	15.14147276	3.592644471	5.498854087	2.325986005	11.68504126	0	3.076670799	3.476739809	2.836715939	4.069249307	10.62807617	3.285628502	2.801579009	3.080584253	0	5.820077809	8.000210267	2.194643147	2.483816605	0	14.24106049	10.25436355	0	0	2.678839159	7.028709361	8.634314749	2.466488087	12.09316163	0	2.602132466	0	2.645475258	3.210348311	2.444120493	2.930414052	6.129815696	0	12.63035609	2.840588477	2.371426436	2.928251753	4.495294438	0	2.323402035	8.814880097	19.08937547	15.74112269	0	3.429846936	11.14945661	0	11.86275394	3.738910829	7.850408914	3.970521826	2.821243559	2.900601158	2.646548042	4.453669657	11.90043371	17.34238112	0	0	0	18.34848919	10.96176208	18.71835972	2.695481347	4.317029277	2.795951699	8.251565735	0	3.562619316	3.057445428	6.532773201	2.39077057	10.24473948	0	d:Fungi(1.0000)	-	-	-	-	-	-	-	Unassigned	-
OTU26	4.037134573	0	7.890705888	9.086943933	4.633701855	7.873310065	9.231170188	6.822864128	7.220780177	7.631672428	3.287598732	0	8.716502643	0	5.019766073	0	2.900189257	4.288592726	0	0	8.690952709	1.900203627	5.227775108	8.832531235	0	7.57941001	0	7.687898664	9.022960028	7.361541869	9.890469008	8.264317118	2.758752265	10.65572729	2.398681599	7.768955923	7.803140491	0	11.6593282	16.89054576	6.457164483	2.602132466	6.079751979	0	2.443189063	12.00370859	0	6.986077091	4.344746406	0	0	11.85498638	0	7.562403469	9.875376134	10.71570464	0	0	6.019332945	5.002106821	2.44272663	5.25837863	5.146942476	5.919582039	11.88457075	0	0	8.380180868	7.398072838	2.646548042	6.814818397	12.28224211	5.899533609	0	10.41929952	0	6.527516335	0	0	2.695481347	5.609920787	7.230669809	3.726024972	6.795951478	10.89567393	0	2.622847012	11.58465501	0	13.85303794	d:Fungi(1.0000)	-	-	-	-	-	-	-	Unassigned	-
OTU3520	5.160270051	5.095682608	4.901973499	5.112102634	5.15472303	5.252469284	5.457621257	5.244499816	5.435870426	5.411896479	5.247904492	5.527839357	5.233705944	4.953978428	5.112130201	5.482995961	5.302533005	5.157758463	5.439918165	5.122139921	5.066822735	5.062041651	5.392434067	5.349505598	5.177138969	4.710641819	5.066668632	5.321553247	5.119778209	5.457084184	5.40456475	5.191930247	5.262845117	5.20174921	5.310409999	5.097469035	5.014243753	4.781698679	5.471189787	5.125431368	5.339952778	5.173119784	4.933948917	5.397632003	5.292154807	5.231347833	5.186792608	5.126993666	5.293587531	4.826133622	5.430564636	5.021871423	4.857488649	5.107237146	5.381298904	5.27282378	4.950663456	5.117835277	5.223521089	4.901546491	5.163435206	5.25837863	5.418423512	5.199536552	5.17915729	4.901735092	5.126391564	5.131539081	5.303114728	5.100994219	5.442099729	4.540334258	4.912088827	5.405509464	5.188891355	5.321099936	5.284867076	5.124111209	5.198376331	5.171561113	5.206601414	5.265274781	5.227274155	4.991181582	5.49275965	4.785336413	5.325628918	5.298108889	5.337369563	4.661440056	"d:Fungi(0.9600),p:Basidiomycota(0.5300),c:Agaricomycetes(0.5000),o:Boletales(0.1000),f:Russulaceae(0.0900),g:Russula(0.0700),s:Paraglomus_occultum_SH215637.07FU(0.0500)"	Paraglomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'
OTU3899	5.07535474	4.658456854	5.006229099	5.001366051	5.227775108	4.977510166	5.257406454	5.039160143	5.309325222	5.365825876	5.194387564	5.712174782	5.380565621	5.282366605	5.112130201	5.532092429	5.302533005	5.456783037	5.288910426	5.09019055	5.286346158	5.164802871	5.191833942	5.219636247	5.405880664	5.047830508	5.151483327	5.304702667	4.966909834	5.118195587	4.554517804	5.083092656	5.311584193	5.327974291	5.391086301	5.241553637	5.138298378	5.25595686	5.232883811	4.832902148	5.496826276	4.764232493	5.03865088	5.147097535	5.32205969	4.855066995	5.252792877	5.601651147	5.095682608	5.202305142	4.711040857	5.322111924	5.195068073	5.253322615	5.048530859	5.220531274	4.874661249	5.28750422	5.177605115	5.21967181	5.163435206	5.190058929	4.788560855	5.199536552	5.076196853	5.234173979	5.333610478	5.191054935	4.326811771	5.051218352	5.537073208	4.724091031	5.154571947	5.202305142	4.881549037	5.540400009	5.247277327	5.335770593	5.262339434	5.265869665	5.043411612	5.316540837	5.227274155	5.483698115	5.183389215	4.996613364	5.400453558	4.942131399	5.488291056	4.869291998	"d:Fungi(0.9900),p:Basidiomycota(0.7700),c:Agaricomycetes(0.7500),o:Agaricales(0.3300),f:Typhulaceae(0.1100),g:Typhula(0.1100),s:Typhula_maritima_SH209643.07FU(0.0900)"	Typhula	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)'
OTU81	7.533725349	0	7.885920615	3.373299869	4.179117161	6.108055095	8.008192109	4.865137383	6.965953769	0	5.681106875	7.938699936	5.085277017	2.73864174	5.224556656	0	3.415247594	7.640394574	5.320704084	0	7.995182175	5.284583418	5.869808664	4.128362404	4.190586364	4.665643771	0	3.85679402	4.449477696	6.175429934	0	7.361201732	5.446715792	9.086602416	6.828052562	6.936564728	0	4.159890867	7.587029192	3.920413018	5.799591623	6.949165023	4.688115094	10.45089063	8.528290026	2.444120493	4.781461988	0	6.682969543	5.389550036	10.17628305	3.998856539	6.393500825	7.984627457	8.231366608	5.347090404	0	7.050145699	8.381862456	6.639429958	9.708827652	0	7.355600107	6.914279759	4.766839373	0	3.102689357	5.988352047	0	5.913859082	4.276005778	5.566831269	5.442411491	5.09902165	0	0	4.89076545	10.21945257	7.839411891	10.48957567	3.236335928	3.852651499	6.685911885	6.42517518	8.108890288	9.329379583	0	10.79805077	2.657177521	0	"d:Fungi(1.0000),p:Mortierellomycota(1.0000),c:Mortierellomycetes(1.0000),o:Mortierellales(1.0000),f:Mortierellaceae(1.0000),g:Mortierella(1.0000),s:Mortierella_capitata_SH018333.07FU(0.0400)"	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Probable	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU3692	5.07535474	5.165541584	5.160742433	5.212896037	4.992663153	5.234895109	5.014933782	5.101741677	5.047859668	5.07342562	5.079145033	5.101741677	5.161918488	5.282366605	5.112130201	5.101741677	5.038833549	5.582102823	5.152177132	4.83620925	4.982964302	5.014933782	5.227775108	5.073137574	4.994410772	5.169829877	5.191615001	5.270251347	5.119778209	5.259208528	5.137188331	4.896841571	4.981915593	4.931621601	4.789189357	4.870878986	4.923072801	5.25595686	5.199350621	4.763578421	4.565826968	5.404736642	4.776516865	5.049681889	5.261460025	5.021175908	5.236645241	5.220721875	4.711150226	5.111674562	5.028741449	5.151639213	5.125750437	5.319938748	4.835824638	5.165739001	4.950663456	5.567149533	5.079787977	5.21967181	4.807216397	5.224727207	4.241734116	5.036501635	5.318024113	5.023922373	5.255142401	5.161687399	5.242674526	5.472145682	4.736339741	5.299268552	5.039946003	5.043590059	5.095567565	5.321099936	4.991181582	5.026995697	4.543793493	5.171561113	5.043411612	5.096117709	5.501901994	4.526773792	5.101741677	5.088688704	4.85360818	4.46993997	4.90171808	5.193866136	"d:Fungi(0.9900),p:Basidiomycota(0.7000),c:Agaricomycetes(0.6100),o:Agaricales(0.2600),f:Amanitaceae(0.0700),g:Amanita(0.0700),s:Catenomyces_persicinus_SH461081.07FU(0.0600)"	Catenomyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3525	5.03035205	5.293587531	5.296689781	5.058111167	4.94815315	5.198918698	5.014933782	5.189526943	5.309325222	5.042690963	4.880231566	4.980848483	5.00299311	4.888394716	5.276878505	5.201531124	5.087279233	4.866916967	5.187922434	5.26963565	4.892167747	4.948821283	4.503714096	5.134034179	5.058699789	5.450749396	5.066668632	5.160247194	4.851725828	5.040486861	5.137188331	5.083092656	5.102826236	5.089670057	5.253353953	4.870878986	4.452000609	4.901958615	5.328004308	5.398623444	5.282661171	5.036960529	4.688115094	5.049681889	5.09428836	4.711150226	5.042014672	5.264853232	5.338171486	4.784513363	5.095567565	4.913478596	5.101666107	4.844466546	5.226944025	5.370834709	5.267883468	4.576191725	5.223521089	5.049133569	4.709166647	5.03968138	4.946243421	5.375248459	4.61273721	4.984687682	4.782664523	4.685499676	5.111302914	5.361046377	3.928717555	4.88044197	4.398163153	5.297018789	4.614185876	4.998660662	4.991181582	5.255716173	5.538367383	4.894007995	4.951888587	5.501839316	5.163618462	4.883224972	5.183389215	5.396607807	4.85360818	5.117968189	4.959418354	4.661440056	"d:Fungi(1.0000),p:Basidiomycota(0.6300),c:Agaricomycetes(0.5700),o:Boletales(0.2500),f:Boletaceae(0.2200),g:Octaviania(0.1200),s:Octaviania_japonimontana_SH215372.07FU(0.1200)"	Octaviania	13	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Possible	Common name - false truffle	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (pro parte); http://mycorrhizas.info/ecmf.html'
OTU55	7.229836201	0	7.881124765	6.73314103	4.992663153	6.380321031	7.312723907	0	0	7.793263508	0	8.768368908	6.882602427	7.348649158	0	0	5.321998948	6.429655731	6.089152559	7.603834825	0	7.300270407	8.028797105	5.572987108	8.114918639	7.470082795	6.617866749	5.667759427	7.198085807	5.399654108	0	6.688537035	0	6.48665443	7.73325662	6.01563766	5.714287307	4.078068987	6.510918187	7.255270046	0	7.824583684	7.057555207	0	5.057665163	7.129385921	0	0	8.382924044	6.250868693	9.494736841	8.458882522	0	5.96019848	5.600935387	9.039265408	5.759994614	6.234109424	6.480159095	3.772489812	0	7.440181188	0	6.836809886	5.40217704	6.806075277	6.28455897	7.184975496	8.000902267	6.282549377	5.857552537	0	4.912088827	0	3.132756044	0	6.730240111	9.662808645	6.24202312	7.914544109	6.487456768	5.838082394	0	8.238660268	8.132893752	0	2.622847012	0	5.488291056	6.061332567	"d:Fungi(1.0000),p:Ascomycota(0.9800),c:Dothideomycetes(0.9800),o:Pleosporales(0.9800),f:Pleosporaceae(0.9800),g:Alternaria(0.9600),s:Alternaria_eichhorniae_SH215493.07FU(0.6900)"	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Possible	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:125688'
OTU3997	5.118613319	4.602952426	5.101471238	4.810987224	4.693036092	4.755865348	5.044609746	5.070889727	5.240522742	5.215626663	5.247904492	5.042940388	5.00299311	5.183142449	5.051412994	5.322338488	4.789660495	4.685808914	5.22258048	5.183445535	4.982964302	5.014933782	4.802499216	5.103998916	5.027021996	4.795243989	5.304207086	4.87690677	4.939238412	5.020181578	4.785764781	5.024438204	5.211959542	4.861403743	5.162089972	4.870878986	5.138298378	5.25595686	4.887496279	5.072800238	5.158778923	5.215089456	5.071456373	4.942895147	4.601645096	5.059052539	5.134658196	5.126993666	5.198918698	4.866194437	4.957620533	4.704450393	5.101666107	5.145557696	4.666309996	5.220531274	4.950663456	5.177239346	5.390868732	5.049133569	5.19680265	5.154303187	5.083978802	4.791641404	4.766839373	5.234173979	5.031604503	4.855439164	4.962498662	5.148654399	4.736339741	5.248125581	5.258651274	4.891456092	4.614185876	4.761057355	5.038139475	4.975053518	5.322946587	5.310280219	4.70240429	5.155345578	5.024414295	4.991181582	5.522641571	5.088688704	4.728811015	5.298108889	4.90171808	4.401353635	"d:Fungi(1.0000),p:Basidiomycota(0.6400),c:Agaricomycetes(0.6100),o:Agaricales(0.2100),f:Boletaceae(0.1200),g:Gymnopus(0.0400),s:Ceriporia_reticulata_SH025393.07FU(0.0400)"	Ceriporia	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3799	4.934440303	4.981955546	4.97256916	5.163618462	5.191833942	5.161771801	5.129170107	5.101741677	4.96042702	5.132470622	4.80492361	4.915032774	4.936984903	4.66345256	5.051412994	5.201531124	4.820360415	4.972626932	5.187922434	5.057302394	4.561580309	4.896472123	5.035442094	4.78902231	4.775114887	5.140547375	5.021718248	4.901495134	5.020242636	5.173141789	4.884798768	4.962498662	4.916090634	4.997582667	5.129966934	5.14755864	5.351930068	5.336013993	4.298364495	5.47716283	5.019664979	5.332529422	4.688115094	4.885319875	4.601645096	5.059052539	4.940923885	4.851057781	5.040275857	5.079770342	5.158630893	4.986917466	5.149330656	5.067562363	5.048530859	4.915108777	5.08848098	4.215825038	4.972574185	5.049133569	4.939238412	4.817394249	4.70002277	5.160933131	5.273565567	5.023922373	4.90040794	5.002119653	5.242674526	4.999108456	5.143677174	5.348258085	5.098723473	4.85830096	4.993755509	5.193927777	4.656424338	5.026995697	4.898511782	5.068706205	5.180987086	5.033583367	5.096176923	4.883224972	5.101741677	5.173758986	4.587188245	5.211579849	4.90171808	4.048637225	"d:Fungi(0.9900),p:Basidiomycota(0.4800),c:Agaricomycetes(0.4500),o:Agaricales(0.1900),f:Glomeraceae(0.0900),g:Funneliformis(0.0500),s:Funneliformis_mosseae_SH020236.07FU(0.0300)"	Funneliformis	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'
OTU3667	5.382693074	5.021175908	5.189253246	5.001366051	4.693036092	5.103662257	4.817680922	4.972834965	4.96042702	4.534800357	4.636074258	4.980848483	5.085277017	4.743860701	5.112130201	4.826713363	5.013794571	5.069031371	4.996613364	5.023412539	4.561580309	4.965726646	5.076631175	4.940315868	4.994410772	4.910750896	4.338209271	4.901495134	4.820900779	4.842576619	5.210063889	5.024438204	4.916090634	4.617828946	5.027685688	4.870878986	4.770087501	5.076843828	5.265466152	5.223864306	5.339952778	4.987609168	4.933948917	4.942895147	4.807882853	4.941282256	4.91953601	5.174823537	5.040275857	4.866194437	4.881549037	5.021871423	4.999771211	5.026423299	4.982123024	5.165739001	4.950663456	4.760800606	4.480775632	4.59901496	5.019110254	4.911828659	5.368946619	4.394992021	4.962763874	4.713787498	5.031604503	4.931248698	4.879787259	5.100994219	5.055118267	4.724091031	4.68646563	5.09902165	4.881549037	5.280243816	5.284867076	5.373831429	4.808710344	5.265869665	5.206601414	4.896760401	5.163618462	4.804761147	4.813018655	4.996613364	5.066822735	4.903318691	5.253976564	5.554571447	"d:Fungi(1.0000),p:Basidiomycota(0.5400),c:Agaricomycetes(0.5400),o:Agaricales(0.1700),f:Thelephoraceae(0.1100),g:Pseudotomentella(0.0900),s:Gymnopus_mesoamericanus_SH183674.07FU(0.0300)"	Gymnopus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3717	5.118613319	4.809225223	5.038891975	5.001366051	4.853270998	4.640283548	4.853155706	4.902236838	4.761144448	4.910401808	4.723884849	4.915032774	4.959432597	5.015847499	4.918971743	5.101741677	4.907512179	5.199639409	4.764837914	4.914997709	4.683708435	5.136387094	4.749185558	4.78902231	4.645846476	4.946661921	5.021718248	5.016738564	4.722678802	5.040486861	4.785764781	4.752150294	4.846014984	4.662552404	5.062831271	5.14755864	5.138298378	4.901958615	5.014933782	4.959418354	4.860469331	4.881691625	4.933948917	4.53869498	5.351218503	4.899032732	5.236645241	4.912088827	4.981955546	4.741195217	5.028741449	5.055754259	5.101666107	4.983695677	5.226944025	5.246974158	4.607531177	5.567149533	5.310194897	5.049133569	4.897000227	5.154303187	4.241734116	5.199536552	4.431525785	4.857753839	4.813336559	4.773871559	5.111302914	5.194387564	4.958891673	4.950836592	5.154571947	5.297018789	4.614185876	5.148197483	5.083189457	4.66968522	4.940758399	4.685499676	4.527832381	4.555954194	4.775705696	5.057670247	4.866777214	4.785336413	5.017274385	5.211579849	4.959418354	4.661440056	"d:Fungi(1.0000),p:Basidiomycota(0.6400),c:Agaricomycetes(0.6000),o:Agaricales(0.3300),f:Marasmiaceae(0.0700),g:Inocybe(0.0400),s:Genea_anthracina_SH490149.07FU(0.0200)"	Genea	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html'
OTU3971	5.118613319	4.761323785	5.217068279	5.058111167	5.076631175	4.728141687	5.101686781	4.455021354	4.91394976	5.01108091	5.016752645	4.770001667	4.914064996	4.953978428	4.846183722	4.912607064	5.038833549	4.921057037	5.22258048	5.183445535	4.561580309	4.982374979	4.992663153	5.008724613	4.926131186	5.198376331	5.021718248	4.560485774	4.939238412	4.912620577	5.210063889	4.584426178	4.507372526	4.965098794	4.874661249	4.870878986	5.098456746	4.939238412	5.054327851	4.68939308	5.158778923	4.48057647	5.03865088	4.997582667	4.657140259	4.344746406	4.940923885	5.024753159	5.24722513	4.741195217	5.158630893	5.088635536	5.026135224	4.939238412	4.982123024	4.723017234	5.211162716	4.917906981	5.310194897	4.790679567	4.939238412	4.998695266	4.946243421	5.079533395	4.766839373	5.234173979	4.927937669	5.002119653	4.879787259	4.454334027	5.055118267	5.079361074	4.977878811	4.788749368	5.188891355	4.539710857	4.437958597	4.975053518	5.130615609	4.685499676	5.013740399	5.033583367	5.096176923	4.414478124	4.415316629	3.587341704	5.114261911	4.942131399	5.116321048	5.043411612	"d:Fungi(1.0000),p:Basidiomycota(0.5700),c:Agaricomycetes(0.5300),o:Agaricales(0.2000),f:Hymenochaetaceae(0.0900),g:Fuscoporia(0.0500),s:Fuscoporia_contigua_SH186130.07FU(0.0500)"	Fuscoporia	13	Saprotroph	Undefined Saprotroph	Polyporoid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3882	4.430751028	4.941282256	4.657140259	4.775705696	4.901750854	5.063182434	4.920778876	4.78685717	4.58245337	4.874661249	4.636074258	4.915032774	4.560126301	4.66345256	4.638941938	4.68331774	4.725460111	5.114270036	4.815361385	4.794534682	5.066822735	4.896472123	4.901750854	4.563299197	5.027021996	4.8351437	4.874661249	5.016738564	4.756441858	4.818176452	4.975506533	4.896841571	4.916090634	4.617828946	4.874661249	4.497132726	4.713787498	4.781698679	5.014933782	4.609539928	4.771108974	5.215089456	4.688115094	4.617828946	4.759989707	4.899032732	4.501492176	5.174823537	5.040275857	4.866194437	4.957620533	5.021871423	4.619912144	5.026423299	4.911438605	4.949730607	4.874661249	5.055118267	4.972574185	4.526362132	5.019110254	4.911828659	5.083978802	4.675531605	4.836192537	4.984687682	5.213817693	4.773871559	5.111302914	5.051218352	4.907414939	4.540334258	5.258651274	4.71432452	4.993755509	4.256594294	4.780053034	4.975053518	4.760812086	4.519178051	5.127958208	4.896760401	4.570304652	4.763255631	4.966874061	5.252901608	4.91094331	4.684902672	4.633670197	5.043411612	"d:Fungi(1.0000),p:Basidiomycota(0.4700),c:Agaricomycetes(0.4000),o:Russulales(0.1500),f:Russulaceae(0.1500),g:Russula(0.1400),s:Colletotrichum_gloeosporioides_SH470328.07FU(0.0400)"	Colletotrichum	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
OTU4123	4.883128547	5.131152969	4.937842909	4.845139023	4.853270998	4.884575626	4.780987007	4.902236838	4.91394976	4.910401808	4.950624229	5.26173647	4.765256935	4.743860701	4.953611269	4.870516048	4.545257719	5.240038612	4.996613364	4.83620925	4.892167747	4.700868114	5.076631175	4.867324682	5.027021996	4.8351437	5.021718248	4.625597227	4.851725828	4.741430818	5.137188331	4.752150294	4.690352022	4.965098794	4.646477994	5.097469035	4.969606289	4.693238308	4.575449045	4.609539928	4.445493768	4.881691625	4.858112646	4.942895147	4.480770914	4.855066995	4.82948893	4.786347364	4.449449423	4.308013388	4.799705429	4.913478596	4.857488649	4.892890405	4.911438605	4.250099464	5.211162716	4.917906981	4.386683953	5.21967181	4.759327366	4.998695266	4.870285168	4.99173189	4.836192537	5.168342234	4.843151542	5.100562637	4.962498662	4.761491423	4.531954265	5.016966883	4.280318474	4.752192205	4.756302454	4.998660662	4.89076545	4.802477803	4.657951862	5.068706205	4.479122343	4.555954194	4.31313997	5.024925295	4.866777214	5.173758986	4.422900743	4.732333534	4.707325378	4.869291998	"d:Fungi(0.9900),p:Basidiomycota(0.5300),c:Agaricomycetes(0.5100),o:Thelephorales(0.1800),f:Thelephoraceae(0.1800),g:Tomentella(0.1500),s:Thelephora_palmata_SH178636.07FU(0.0300)"	Thelephora	13	Symbiotroph	Ectomycorrhizal	Clavarioid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html'
