OTU,PROTAX
OTU1097,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium_519529,Purpureocillium_lilacinum_519530"
OTU900,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU979,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Arthroderma_335,Arthroderma_gloriae_326492"
OTU1019,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia_4973,unk"
OTU2353,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella_18378,unk"
OTU958,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU1441,"Fungi,Basidiomycota,unk"
OTU980,"Fungi,Ascomycota,unk"
OTU981,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,unk"
OTU1422,"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces_810199,unk"
OTU1649,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU2474,"Fungi,Glomeromycota,unk"
OTU4265,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU746,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Paraconiothyrium_500080,unk"
OTU1221,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,Alternaria_eureka_103985"
OTU3317,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU3804,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU1236,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU1302,"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces_810199,Slopeiomyces_cylindrosporus_810200"
OTU890,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma_17553,unk"
OTU1022,"Fungi,Glomeromycota,unk"
OTU1060,"Fungi,Basidiomycota,Agaricomycetes"
OTU1471,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pseudocercospora_9559,unk"
OTU324,"Fungi,Ascomycota,unk"
OTU948,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU996,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU1288,"Fungi,Ascomycota,unk"
OTU1214,"Fungi,Ascomycota,unk"
OTU3646,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pseudocercospora_9559,unk"
OTU952,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU1182,"Fungi,Basidiomycota,Agaricomycetes"
OTU3241,"Fungi,Ascomycota,unk"
OTU1035,"Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scopulariopsis_9854,unk"
OTU1044,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella_18737,unk"
OTU1099,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU1153,"Fungi,Ascomycota,unk"
OTU1055,"Fungi,Ascomycota,unk"
OTU1062,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella_18665,unk"
OTU1073,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys_10052,Stachybotrys_elegans_445731"
OTU1028,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU2752,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phaeococcomyces_9294,unk"
OTU943,"Fungi,Ascomycota,unk"
OTU1021,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU755,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1011,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius_17391,unk"
OTU1039,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU4314,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU945,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1006,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Montagnula_3265,unk"
OTU1084,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU1108,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma_813272,Vishniacozyma_dimennae_813275"
OTU970,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma_17553,Entoloma_halophilum_807469"
OTU1123,"Fungi,Ascomycota,Dothideomycetes,dummy_order_Eremomycetaceae,Eremomycetaceae,Eremomyces_1880,unk"
OTU1136,"Fungi,Basidiomycota,Agaricomycetes"
OTU770,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora_9342,unk"
OTU3881,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU1271,"Fungi,Ascomycota,unk"
OTU4409,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU988,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1077,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU1126,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU1040,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Gloeosporium_8358,unk"
OTU1067,"Fungi,Ascomycota,unk"
OTU1217,"Fungi,Ascomycota,unk"
OTU1420,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1448,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,unk"
OTU1079,"Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia_17572,unk"
OTU1080,"Fungi,Ascomycota,unk"
OTU1085,"Fungi,Ascomycota,dummy_class_Hansfordia,dummy_order_Hansfordia,dummy_family_Hansfordia,Hansfordia_8423,unk"
OTU1128,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU143,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU66,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU852,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU1249,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU911,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU1090,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU1113,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces_20543,Spizellomyces_pseudodichotomus_106488"
OTU1070,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU1313,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina_25740,Wilcoxina_rehmii_104862"
OTU29,"Fungi,Ascomycota,dummy_class_Retroconis,dummy_order_Retroconis,dummy_family_Retroconis,Retroconis_11181,unk"
OTU2910,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,Darksidea_alpha_810761"
OTU1089,"Fungi,Basidiomycota,unk"
OTU1061,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,Aspergillus_luppii_808142"
OTU1087,"Fungi,Ascomycota,unk"
OTU1132,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1025,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU1451,"Fungi,Ascomycota,unk"
OTU1587,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU1256,"Fungi,Ascomycota,dummy_class_Arthrocladium,dummy_order_Arthrocladium,dummy_family_Arthrocladium,Arthrocladium_7220,unk"
OTU1121,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius_17391,unk"
OTU2449,"Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium_16130,Filobasidium_stepposum_812194"
OTU896,"Fungi,Basidiomycota,unk"
OTU1078,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella_18378,unk"
OTU1280,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU447,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia_5450,Thielavia_arenaria_324545"
OTU1244,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU1284,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU1403,"Fungi,Basidiomycota,unk"
OTU1848,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2784,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1162,"Fungi,Ascomycota,unk"
OTU1266,"Fungi,Ascomycota,unk"
OTU1088,"Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta_1209,unk"
OTU1138,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus_2168,Gymnoascus_reessii_121290"
OTU1159,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium_8284,unk"
OTU1598,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1074,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,dummy_family_Pseudotaeniolina,Pseudotaeniolina_11176,unk"
OTU1127,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU2794,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,Darksidea_alpha_810761"
OTU989,"Fungi,Glomeromycota,unk"
OTU1318,"Fungi,Ascomycota,Pezizomycetes"
OTU4137,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces_27628,unk"
OTU1145,"Fungi,Chytridiomycota,unk"
OTU1178,"Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Diplodia_8047,unk"
OTU4029,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU1176,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU1372,"Fungi,Ascomycota,unk"
OTU3858,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_3859,unk"
OTU1181,"Fungi,Ascomycota,unk"
OTU1209,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiobolus_3591,unk"
OTU4166,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phaeococcomyces_9294,unk"
OTU845,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU974,"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Dipodascus_1632,Dipodascus_geotrichum_313244"
OTU1142,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Paecilomyces_9196,unk"
OTU1676,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,dummy_family_Berkleasmium,Berkleasmium_7362,unk"
OTU3,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon_2456,unk"
OTU983,"Fungi,Basidiomycota,Agaricomycetes"
OTU1043,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU1096,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU4195,"Fungi,Ascomycota,Sordariomycetes"
OTU987,"Fungi,Ascomycota,Dothideomycetes"
OTU1173,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia_5169,unk"
OTU1154,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,Mortierella_alpina_170280"
OTU1130,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU1252,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Acremonium,Acremonium_7028,unk"
OTU1258,"Fungi,Basidiomycota,unk"
OTU1144,"Fungi,Ascomycota,Pezizomycetes"
OTU4187,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella_1548,unk"
OTU994,"Fungi,Basidiomycota,unk"
OTU1091,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces_27628,unk"
OTU1151,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU1167,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,Aspergillus_neobridgeri_500004"
OTU1218,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus_18639,unk"
OTU1005,"Fungi,Basidiomycota,Agaricomycetes"
OTU1131,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU1133,"Fungi,Basidiomycota,unk"
OTU4201,"Fungi,Ascomycota,unk"
OTU1114,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU4161,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU3657,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,Darksidea_alpha_810761"
OTU4274,"Fungi,Ascomycota,unk"
OTU4293,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU461,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chrysosporium_7645,unk"
OTU3298,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU1051,"Fungi,Ascomycota,unk"
OTU1434,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Neophaeothecoidea_807811,Neophaeothecoidea_proteae_807812"
OTU1183,"Fungi,Ascomycota,unk"
OTU853,"Fungi,Basidiomycota,Agaricomycetes"
OTU1148,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma_17553,unk"
OTU1607,"Fungi,Basidiomycota,Agaricomycetes"
OTU4079,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU998,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora_906,unk"
OTU1417,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU745,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,unk"
OTU1190,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Acremonium,Acremonium_7028,unk"
OTU1231,"Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia_18250,unk"
OTU1352,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma_813367,unk"
OTU1524,"Fungi,Basidiomycota,unk"
OTU3777,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,unk"
OTU4148,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU715,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,Chaetomium_brasiliense_294688"
OTU1068,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus_3260,unk"
OTU1223,"Fungi,Ascomycota,Dothideomycetes"
OTU1171,"Fungi,Ascomycota,unk"
OTU1601,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU396,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Naganishia_9074,Naganishia_friedmannii_813175"
OTU1206,"Fungi,Ascomycota,unk"
OTU1334,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora_9830,unk"
OTU1504,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3705,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,Malassezia_globosa_437919"
OTU3782,"Fungi,Ascomycota,unk"
OTU1364,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU1107,"Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium_16130,unk"
OTU1157,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma_17553,unk"
OTU1360,"Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,Lindtneria_17983,unk"
OTU1561,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Paraconiothyrium_500080,Paraconiothyrium_brasiliense_500082"
OTU4351,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_3859,unk"
OTU1233,"Fungi,Ascomycota,dummy_class_Calcarisporiella,dummy_order_Calcarisporiella,dummy_family_Calcarisporiella,Calcarisporiella_7464,unk"
OTU1275,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Myrothecium,Myrothecium_9049,Myrothecium_roridum_142164"
OTU4317,"Fungi,Glomeromycota,unk"
OTU547,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU1105,"Fungi,Ascomycota,Sordariomycetes"
OTU1163,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU1166,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria_5832,unk"
OTU1211,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria_5832,unk"
OTU1220,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys_7701,Clonostachys_rosea_461067"
OTU1224,"Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta_1209,unk"
OTU1366,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,Chaetomium_globosum_172545"
OTU611,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,Penicillium_restrictum_276289"
OTU1263,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Myrothecium,Myrothecium_9049,unk"
OTU1298,"Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Itajahya_19175,unk"
OTU2029,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU3991,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1216,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU1015,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces_20543,unk"
OTU1094,"Fungi,Ascomycota,unk"
OTU1255,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Paraphaeosphaeria_3711,Paraphaeosphaeria_verruculosa_800770"
OTU1272,"Fungi,Ascomycota,unk"
OTU1294,"Fungi,Ascomycota,unk"
OTU1319,"Fungi,Ascomycota,unk"
OTU158,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia_5169,unk"
OTU308,"Fungi,Ascomycota,unk"
OTU1354,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium_8284,Fusarium_redolens_205091"
OTU1412,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4053,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU3983,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella_1548,unk"
OTU4334,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU1140,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU1202,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis_17366,unk"
OTU1204,"Fungi,Ascomycota,unk"
OTU1219,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU1225,"Fungi,Ascomycota,unk"
OTU4050,"Fungi,Ascomycota,unk"
OTU4517,"Fungi,Ascomycota,unk"
OTU52,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zopfiella_5876,unk"
OTU1282,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Calvatia_19051,Calvatia_cyathiformis_356862"
OTU1534,"Fungi,Glomeromycota,unk"
OTU1147,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU1438,"Fungi,Ascomycota,unk"
OTU1568,"Fungi,Basidiomycota,Cystobasidiomycetes,dummy_order_Buckleyzymaceae,Buckleyzymaceae,Buckleyzyma_813127,unk"
OTU3719,"Fungi,Basidiomycota,Agaricomycetes"
OTU4,"Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta_1209,unk"
OTU4431,"Fungi,Ascomycota,unk"
OTU4757,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU1212,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1317,"Fungi,Ascomycota,unk"
OTU1413,"Fungi,Ascomycota,Dothideomycetes"
OTU1429,"Fungi,Ascomycota,dummy_class_Calcarisporiella,dummy_order_Calcarisporiella,dummy_family_Calcarisporiella,Calcarisporiella_7464,unk"
OTU4703,"Fungi,Ascomycota,Leotiomycetes,dummy_order_Myxotrichaceae,Myxotrichaceae,Oidiodendron_9141,unk"
OTU934,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Testudinaceae,Lepidosphaeria_2747,Lepidosphaeria_nicotiae_316487"
OTU1222,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU1265,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU721,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2834,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU395,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis_17366,unk"
OTU964,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1414,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1383,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Dioszegia_8042,unk"
OTU1642,"Fungi,Ascomycota,unk"
OTU1339,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU1424,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU85,"Fungi,Ascomycota,Sordariomycetes,dummy_order_Dinemasporium,dummy_family_Dinemasporium,Dinemasporium_8040,Dinemasporium_parastrigosum_807973"
OTU1340,"Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Erythricium_17570,unk"
OTU14,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius_17391,unk"
OTU1632,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU1283,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus_17364,Coprinellus_sassii_474641"
OTU635,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma_17553,unk"
OTU712,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU1238,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Cyathicula_1367,unk"
OTU1267,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella_18695,unk"
OTU1116,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU1135,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora_7677,unk"
OTU1755,"Fungi,Ascomycota,unk"
OTU1191,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1314,"Fungi,Basidiomycota,Agaricomycetes"
OTU1300,"Fungi,Basidiomycota,Agaricomycetes"
OTU1346,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU1541,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,unk"
